[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:21:16,132 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:16,349 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:16,460 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:16,775 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:17,151 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:17,833 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:23,321 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:23,458 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:24,319 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:24,319 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:24,406 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:24,594 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:24,692 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:26,055 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:27,489 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:28,041 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:28,506 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:28,560 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:28,734 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:29,245 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:29,245 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:30,110 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:30,194 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:31,310 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:33,666 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:35,077 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:35,309 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:35,932 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:37,289 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:37,610 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:37,994 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:38,282 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:38,890 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:39,980 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:40,367 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:41,918 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:42,097 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:42,150 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:43,661 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:44,168 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:44,168 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:44,473 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:46,016 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:47,193 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:47,885 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:48,819 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:51,990 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:52,416 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:52,423 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:52,567 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:53,035 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:55,287 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:55,550 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:56,418 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:56,946 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:57,335 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:57,335 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:58,057 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:58,418 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:58,927 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:58,927 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:59,201 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:59,520 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:21:59,702 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:00,131 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:03,862 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:05,865 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:06,822 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:07,189 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:07,997 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:08,304 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:09,384 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:09,593 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:10,483 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:10,699 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:10,890 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:11,722 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:12,091 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:13,491 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:13,994 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
