[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:44:47,010 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:48,145 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:48,480 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:48,480 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:48,732 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:50,742 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:51,632 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:51,697 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:53,250 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:53,256 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:55,333 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:56,080 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:56,338 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:56,992 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:57,553 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:58,260 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:58,401 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:58,492 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:44:59,217 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:00,861 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:00,894 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:01,415 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:01,755 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:02,146 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:02,146 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:03,249 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:06,403 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:08,256 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:45:08,708 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
