[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-15 22:57:16,054 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-15 22:57:23,207 INFO "GET /v1/status HTTP/1.1" 200 -
2026-09-15 22:57:27,746 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-15 22:57:27,859 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
[transformers] Token indices sequence length is longer than the specified maximum sequence length for this model (262156 > 262144). Running this sequence through the model will result in indexing errors
2026-09-15 22:57:28,254 INFO "POST /v1/chat/completions HTTP/1.1" 400 -
2026-09-15 22:57:28,256 INFO "GET /v1/status HTTP/1.1" 200 -
2026-09-15 22:57:29,895 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-15 22:57:29,900 INFO "GET /v1/status HTTP/1.1" 200 -
2026-09-15 22:57:30,112 INFO "GET /v1/status HTTP/1.1" 200 -
2026-09-15 22:57:30,414 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-15 22:57:30,415 INFO "GET /health HTTP/1.1" 200 -
2026-09-15 22:57:30,416 INFO "GET /v1/status HTTP/1.1" 200 -
2026-09-15 22:57:31,283 INFO "GET /v1/status HTTP/1.1" 200 -
